AX,109760119,99.92085,5.2526183
AF,109979816,99.646576,5.267171
AX,95754195,99.360054,5.3437667
AF,96731613,99.646576,5.2670293
AF,83252947,98.670265,5.2670293
AX,83227263,99.56059,5.3437667
AF,73021051,99.877266,5.131414
AX,72669110,99.56059,5.581567
AF,64192793,99.877266,5.131414
AX,64884030,99.336075,5.581567
AX,55074053,99.64548,5.834955
AF,55584394,99.775894,5.538385
AF,45085517,99.89809,5.6155415
AX,45242466,99.7257,6.0544257
AX,36196851,99.7257,5.428579
AF,36623367,99.89809,5.1236167
AX,26427197,99.70739,5.278858
AF,27345487,99.82959,5.074082
AX,13402357,99.70739,5.1701508
AF,114300611,99.67746,5.074082
AX,100587578,99.83356,5.140525
AF,101317956,99.91067,5.145819
AX,90420945,99.83356,5.140525
AF,90808705,99.91067,5.3375893
AF,78416757,99.72094,5.360324
AX,79074035,99.73253,5.787142
AX,66926544,99.829926,5.1942782
AF,66957666,99.975296,5.131708
AX,54277105,99.829926,5.153684
AF,54897332,99.975296,5.0183916
AF,41101583,99.09822,5.0183916
AX,41262917,99.51602,5.132637
AF,129175623,99.83322,5.585961
AX,29456526,99.72753,5.132637
AX,17889083,99.99637,5.154511
AF,118419060,99.83322,5.646991
AX,55728963,99.99637,5.0388784
AF,56083885,99.57623,5.646991
AF,44698716,99.37209,5.6544704
AX,45111456,99.965416,5.0345807
AX,30954613,99.965416,5.0345807
AF,31551187,99.81874,5.163854
AF,18375254,99.81874,5.163854
AX,117749927,99.87273,5.143843
AF,5403480,99.65257,5.455906
AX,106249499,99.90961,5.143843
AF,192662433,99.65257,5.488193
AX,193251097,99.90961,5.1663966
AF,75602059,99.95251,5.018986
AX,76161661,99.80378,5.1663966
AF,156577310,99.95251,5.018986
AX,56283520,99.72364,5.0477176
AF,139021881,99.966255,5.3508563
AX,139803162,99.56856,5.0477176
AX,120781704,99.71049,5.2727203
AF,120751720,99.966255,5.3508563
AF,103940370,98.76891,5.04415
AX,104234819,99.74884,5.2727203
AF,88480009,99.488434,5.04415
AX,88917427,99.74884,5.257817
AX,72847716,99.9906,5.096964
AF,72908927,99.90487,5.126414
AX,57235980,99.9906,5.096964
AF,58224335,99.90487,5.0331874
AF,44276029,99.94455,5.0331874
AX,144780476,99.26157,5.139636
AX,30947663,99.26157,5.0028596
AF,131486210,99.94455,5.489552
AX,118645071,98.65739,5.0028596
AF,118355666,99.781876,5.3698254
AX,105172222,99.56134,5.0668793
AF,105814041,99.920654,5.237381
AF,92947097,99.920654,5.0239296
AX,93363598,99.94371,5.0668793
AF,81647339,99.35611,5.012661
AX,81684599,99.94371,5.1068673
AF,69342586,99.29687,5.012661
AX,70223434,99.991,5.1068673
AX,57379796,99.991,5.1321273
AF,56904817,99.74325,5.120304
AF,1549788523,99.74325,5.2444024
AX,1550370701,99.755745,5.1321273
AF,5550035481,99.11394,5.771134
AX,5550062081,99.20291,5.3223176
